,Household level identifier,Target,=1 Overcrowding by bedrooms,=1 Overcrowding by rooms,=1 has toilet in the household,=1 if the household has refrigerator,=1 if predominant material on the outside wall is block or brick,"=1 if predominant material on the outside wall is socket (wood, zinc or absbesto",=1 if predominant material on the outside wall is prefabricated or cement,=1 if predominant material on the floor is cement,=1 if predominant material on the outside wall is waste material,=1 if predominant material on the outside wall is wood ,=1 if predominant material on the outside wall is zink,=1 if predominant material on the outside wall is natural fibers,=1 if predominant material on the outside wall is other,"=1 if predominant material on the floor is mosaic, ceramic, terrazo",=1 if predominant material on the floor is other,=1 if predominant material on the floor is  natural material,=1 if no floor at the household,=1 if predominant material on the floor is wood,=1 if predominant material on the roof is metal foil or zink,"=1 if predominant material on the roof is fiber cement, mezzanine ",=1 if predominant material on the roof is natural fibers,=1 if predominant material on the roof is other,=1 if the house has ceiling,=1 if water provision inside the dwelling,=1 if water provision outside the dwelling,=1 if no water provision,=1 no toilet in the dwelling,=1 toilet connected to sewer or cesspool,=1 toilet connected to  septic tank,=1 toilet connected to black hole or letrine,=1 toilet connected to other system,=1 no main source of energy used for cooking (no kitchen),=1 main source of energy used for cooking electricity,=1 main source of energy used for cooking gas,=1 main source of energy used for cooking wood charcoal,=1 if rubbish disposal mainly by tanker truck,=1 if rubbish disposal mainly by botan hollow or buried,=1 if rubbish disposal mainly by burning,=1 if rubbish disposal mainly by throwing in an unoccupied space,=1 if rubbish disposal mainly other,=1 own and fully paid house,"=1 own, paying in installments",=1 rented,=1 precarious,"=1 other(assigned, borrowed)",=1 if the household has notebook or desktop computer,=1 if the household has TV,=1 region Central,=1 region Chorotega,=1 region PacÃƒÂ­fico central,=1 region Brunca,=1 region Huetar AtlÃƒÂ¡ntica,=1 region Huetar Norte,=1 zona urbana,Monthly rent payment,Dependency rate,years of education of male head of household,years of education of female head of household,average years of education for adults (18+),# persons per room, number of all rooms in the house,Males younger than 12 years of age,Males 12 years of age and older,Total males in the household,Females younger than 12 years of age,Females 12 years of age and older,Total females in the household,persons younger than 12 years of age,persons 12 years of age and older,number of tablets household owns,TamViv,household size,Number of children 0 to 19 in household,Number of adults in household,# of individuals 65+ in the household,number of bedrooms,# of mobile phones,electricity,electricity-missing,walls,roof,floor,no_essentials,luxury,phones-per-capita,tablets-per-capita,rooms-per-capita,rent-per-capita,owns a tablet-min,owns a tablet-sum,owns a tablet-count,owns a tablet-std,owns a tablet-range_,=1 if disable person-min,=1 if disable person-max,=1 if disable person-sum,=1 if female-min,=1 if female-max,=1 if female-sum,=1 if female-std,=1 if female-range_,=1 if less than 10 years old-min,=1 if less than 10 years old-max,=1 if less than 10 years old-sum,=1 if free or coupled uunion-min,=1 if free or coupled uunion-max,=1 if free or coupled uunion-std,=1 if married-min,=1 if married-max,=1 if married-std,=1 if divorced-min,=1 if divorced-max,=1 if separated-min,=1 if separated-max,=1 if separated-sum,=1 if widow/er-min,=1 if widow/er-max,=1 if single-min,=1 if single-max,=1 if single-sum,=1 if single-std,=1 if household head-min,=1 if household head-max,=1 if household head-std,=1 if spouse/partner-min,=1 if spouse/partner-max,=1 if son/doughter-min,=1 if son/doughter-max,=1 if son/doughter-sum,=1 if stepson/doughter-min,=1 if stepson/doughter-max,=1 if stepson/doughter-sum,=1 if son/doughter in law-min,=1 if son/doughter in law-max,=1 if grandson/doughter-min,=1 if grandson/doughter-max,=1 if grandson/doughter-sum,=1 if mother/father-min,=1 if mother/father-max,=1 if father/mother in law-min,=1 if father/mother in law-max,=1 if brother/sister-min,=1 if brother/sister-max,=1 if brother/sister-sum,=1 if brother/sister in law-min,=1 if brother/sister in law-max,=1 if brother/sister in law-sum,=1 if other family member-min,=1 if other family member-max,=1 if other family member-sum,=1 if other non family member-min,=1 if other non family member-max,=1 if other non family member-sum,=1 if mobile phone-min,=1 if mobile phone-std,=1 if mobile phone-range_,years of schooling-min,years of schooling-max,years of schooling-sum,years of schooling-std,years of schooling-range_,Age in years-min,Age in years-max,Age in years-sum,Age in years-std,Age in years-range_,max_edu-max,max_edu-std,max_edu-range_,schooling/age-min,schooling/age-max,schooling/age-sum,schooling/age-std,schooling/age-range_
2268,4303ec9e5,4,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.66666669,0.0,7.0,8.333333,5.0,2,0,2,2,1,2,3,1,4,0.0,5,5,2,3,0,1,4,2.0,False,2,2,2,1,1,0.8,0.0,0.4,0.0,0,0,5,0.0,0,0,0,0,0,1,3,0.5477225575051661,1,0,1,1,0,1,0.5477225575051662,0,0,0.0,0,0,0,1,1,0,0,0,1,1,0.447213595499958,0,1,0.4472135954999579,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,12,34,4.43846820423443,12,0,54,110,19.697715603592208,54,6,2.3874672772626644,6,0.12962962962962962,0.6,1.5921296296296297,0.223227015608005,0.4703703703703703
2269,c2056f08a,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,25000.0,0.5,11.0,0.0,11.5,3.0,3,0,1,1,1,1,2,1,2,0.0,3,3,1,2,0,1,2,2.0,False,1,1,1,1,1,0.6666666666666666,0.0,1.0,8333.333333333334,0,0,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,1,1,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,12,23,6.6583281184793925,12,2,34,65,17.21433511156714,32,7,3.5118845842842465,7,0.0,0.41379310344827586,0.7373225152129818,0.2175789308023331,0.41379310344827586
2270,9b1b514fb,4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,50000.0,0.5,6.0,0.0,6.0,1.5,6,0,1,1,1,1,2,1,2,0.0,3,3,1,2,0,2,2,2.0,False,0,0,0,2,1,0.6666666666666666,0.0,2.0,16666.666666666668,0,0,3,0.0,0,1,1,3,0,1,2,0.5773502691896258,1,0,1,1,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,6,12,3.4641016151377544,6,3,51,101,26.633312473917574,48,2,1.1547005383792517,2,0.0,0.1276595744680851,0.2453066332916145,0.07099066590373229,0.1276595744680851
2271,9068c2a6f,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1.0,0.0,15.0,15.0,1.3333334,6,1,1,2,1,1,2,2,2,0.0,4,4,2,2,0,3,2,2.0,False,2,2,2,1,1,0.5,0.0,1.5,0.0,0,0,4,0.0,0,0,0,0,0,1,2,0.5773502691896257,1,0,1,2,0,0,0.0,0,1,0.5773502691896257,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.5,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,15,30,8.660254037844387,15,0,40,85,21.746647251166483,40,7,4.041451884327381,7,0.0,0.375,0.75,0.21650635094610965,0.375
2272,3ac82ac4f,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,70000.0,0.5,7.0,0.0,8.5,1.0,6,1,1,2,0,1,1,1,2,0.0,3,3,1,2,0,3,2,2.0,False,2,2,2,1,2,0.6666666666666666,0.0,2.0,23333.333333333332,0,0,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,1,1,0,1,0.5773502691896258,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,10,17,5.131601439446884,10,0,43,64,21.501937897160186,43,3,1.7320508075688772,3,0.16279069767441862,0.47619047619047616,0.6389811738648947,0.2216071086110664,0.31339977851605755
2273,ba11c7f52,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,16.0,12.5,0.66666669,5,0,1,1,0,1,1,0,2,0.0,2,2,0,2,0,3,2,2.0,False,1,2,1,1,1,1.0,0.0,2.5,0.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,9,16,25,4.949747468305833,7,53,56,109,2.1213203435596424,3,7,2.8284271247461903,4,0.16981132075471697,0.2857142857142857,0.45552560646900264,0.08195577248253785,0.11590296495956873
2274,5a89adeed,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,100000.0,4.0,0.0,11.0,11.0,1.6666666,6,0,0,0,3,2,5,3,2,1.0,5,5,4,1,0,3,2,2.0,False,1,1,1,1,2,0.4,0.2,1.2,20000.0,1,5,5,0.0,0,0,0,0,1,1,5,0.0,0,0,1,2,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,1,2,0.5477225575051662,0,1,0.447213595499958,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,11,23,4.505552130427524,11,6,36,73,12.239281024635394,30,5,2.16794833886788,5,0.0,0.5384615384615384,1.369017094017094,0.21452765858452222,0.5384615384615384
2275,cbbe2d455,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,32600.0,0.0,4.0,0.0,6.5,0.66666669,5,0,1,1,0,1,1,0,2,0.0,2,2,0,2,0,3,2,2.0,False,2,1,2,1,2,1.0,0.0,2.5,16300.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,4,9,13,3.5355339059327378,5,53,54,107,0.7071067811865476,1,5,2.8284271247461903,4,0.07547169811320754,0.16666666666666666,0.24213836477987422,0.0644845806742449,0.09119496855345911
2276,172677a7c,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,3.0,3.0,0.5,4,0,0,0,0,1,1,0,1,0.0,1,1,0,1,0,2,1,2.0,False,1,1,1,2,1,1.0,0.0,4.0,0.0,0,0,1,,0,1,1,1,1,1,1,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,1,0,0,0,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,3,3,3,,0,62,62,62,,0,1,,0,0.04838709677419355,0.04838709677419355,0.04838709677419355,,0.0
2277,c13325faf,4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,80000.0,1.0,0.0,11.0,10.0,2.0,3,1,2,3,0,1,1,1,3,0.0,4,4,2,2,0,2,2,2.0,False,2,1,2,2,1,0.5,0.0,0.75,20000.0,0,0,4,0.0,0,0,0,0,0,1,1,0.5,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0,1,2,0,0,0,1,1,0.5,0,1,0.5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,11,31,5.251983752196243,11,3,33,81,13.30100246848585,30,5,2.160246899469287,5,0.0,0.6470588235294118,1.3018207282913166,0.26421472113715666,0.6470588235294118
2278,e263db163,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,50000.0,0.5,5.0,0.0,5.5,3.0,3,1,1,2,0,1,1,1,2,0.0,3,3,1,2,0,1,2,2.0,False,2,1,2,1,1,0.6666666666666666,0.0,1.0,16666.666666666668,0,0,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,1,1,0,1,0.5773502691896258,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,6,11,3.2145502536643185,6,4,38,69,17.349351572897472,34,2,1.0,2,0.0,0.2222222222222222,0.3538011695906432,0.11173774259114223,0.2222222222222222
2279,377fac0e6,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,8.0,3.0,0.0,3.5,0.66666669,6,0,1,1,0,1,1,0,2,0.0,2,2,0,2,2,3,2,2.0,False,1,0,2,1,2,1.0,0.0,3.0,0.0,0,0,2,0.0,0,0,1,1,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,3,4,7,0.7071067811865476,1,69,72,141,2.1213203435596424,3,1,0.0,0,0.041666666666666664,0.057971014492753624,0.09963768115942029,0.011528914910650234,0.01630434782608696
2280,55cff52b2,3,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0.0,6.0,6.0,1.0,4,1,0,1,0,1,1,1,1,0.0,2,2,1,1,0,2,1,2.0,False,2,1,2,1,1,0.5,0.0,2.0,0.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,6,6,4.242640687119285,6,6,46,52,28.284271247461902,40,2,1.4142135623730951,2,0.0,0.13043478260869565,0.13043478260869565,0.09223131928520185,0.13043478260869565
2281,3ba3fa410,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,70000.0,1.0,8.0,0.0,14.0,1.3333334,5,0,2,2,0,2,2,0,4,0.0,4,4,1,3,1,3,4,2.0,False,2,2,2,1,1,1.0,0.0,1.25,17500.0,0,0,4,0.0,0,0,0,0,0,1,2,0.5773502691896257,1,0,0,0,0,1,0.5773502691896257,0,0,0.0,0,0,0,0,0,0,1,0,1,1,0.5,0,1,0.5,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,8,15,42,3.3166247903554,7,19,74,152,24.535688292770594,55,7,1.8929694486000914,4,0.10810810810810811,0.5789473684210527,1.456640729985382,0.20990524120979887,0.47083926031294454
2282,756ab5ae0,4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,60000.0,0.0,17.0,0.0,17.0,1.0,3,0,1,1,0,0,0,0,1,0.0,1,1,0,1,0,1,1,2.0,False,0,0,0,2,1,1.0,0.0,3.0,60000.0,0,0,1,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,1,1,1,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,17,17,17,,0,35,35,35,,0,7,,0,0.4857142857142857,0.4857142857142857,0.4857142857142857,,0.0
2283,caee37d54,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,6.0,8.5,1.0,4,0,1,1,0,1,1,0,2,0.0,2,2,0,2,0,2,1,2.0,False,0,1,1,2,2,0.5,0.0,2.0,0.0,0,0,2,0.0,0,0,1,1,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,1,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,6,11,17,3.5355339059327378,5,24,61,85,26.16295090390226,37,4,1.4142135623730951,2,0.09836065573770492,0.4583333333333333,0.5566939890710383,0.2545391213697476,0.3599726775956284
2284,a4d906b5e,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.5,0.0,8.0,6.5,0.75,7,1,1,2,0,1,1,1,2,1.0,3,3,1,2,0,4,3,2.0,False,2,2,2,1,3,1.0,0.3333333333333333,2.3333333333333335,0.0,1,3,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,1,2,0.5773502691896258,0,1,0.5773502691896258,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,3,8,16,2.516611478423583,5,10,61,104,25.540817005987364,51,3,1.1547005383792517,2,0.13114754098360656,0.3,0.5826626924987581,0.09217170815405336,0.16885245901639342
2285,b8d85c049,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,11.0,0.0,11.0,1.5,4,0,2,2,0,1,1,0,3,0.0,3,3,0,3,0,2,3,2.0,False,1,2,2,1,1,1.0,0.0,1.3333333333333333,0.0,0,0,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,11,11,33,0.0,0,22,55,132,19.05255888325765,33,4,0.0,0,0.2,0.5,0.9,0.1732050807568877,0.3
2286,075a0a458,4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,1.0,11.0,0.0,13.0,2.0,4,1,1,2,1,1,2,2,2,2.0,4,4,2,2,0,2,2,2.0,False,2,2,2,1,3,0.5,0.5,1.0,0.0,1,4,4,0.0,0,0,1,1,0,1,2,0.5773502691896257,1,0,1,2,0,0,0.0,0,1,0.5773502691896257,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.5,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,15,27,7.4105780251385704,15,4,34,79,16.5,30,7,3.1622776601683795,7,0.0,0.4411764705882353,0.907563025210084,0.19476349808652102,0.4411764705882353
2287,7ef79010b,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,80000.0,1.0,0.0,6.0,16.0,2.0,2,0,0,0,0,2,2,0,2,0.0,2,2,1,1,0,1,1,2.0,False,1,1,1,1,1,0.5,0.0,1.0,40000.0,0,0,2,0.0,0,0,0,0,1,1,2,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,2,0.0,0,1,0.7071067811865476,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,6,10,16,2.8284271247461903,4,18,50,68,22.627416997969522,32,3,0.7071067811865476,1,0.12,0.5555555555555556,0.6755555555555556,0.3079842869168074,0.4355555555555556
2288,b5bf4d395,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,8.0,0.0,6.0,6.0,0.33333334,5,0,0,0,0,1,1,0,1,0.0,1,1,0,1,1,3,0,2.0,False,2,2,2,1,1,0.0,0.0,5.0,0.0,0,0,1,,0,0,0,0,1,1,1,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,1,1,1,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,6,6,,0,82,82,82,,0,2,,0,0.07317073170731707,0.07317073170731707,0.07317073170731707,,0.0
2289,e9893d805,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2.0,0.0,4.0,4.0,1.0,5,0,1,1,0,2,2,0,3,0.0,3,3,1,2,1,3,3,2.0,False,1,1,1,2,1,1.0,0.0,1.6666666666666667,0.0,0,0,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,1,2,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,4,5,13,0.5773502691896257,1,13,67,121,27.006172134038792,54,1,0.0,0,0.05970149253731343,0.38461538461538464,0.5418778527624541,0.1776713311395528,0.3249138920780712
2290,cf8744e4a,4,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.5,11.0,0.0,12.0,1.5,4,0,1,1,1,1,2,1,2,1.0,3,3,1,2,0,2,2,2.0,False,2,2,2,1,3,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,1,3,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,1,1,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,13,24,7.0,13,4,30,61,14.224392195567914,26,7,3.5118845842842465,7,0.0,0.48148148148148145,0.8481481481481481,0.25147939052568064,0.48148148148148145
2291,eb670b632,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.5,11.0,0.0,8.5,1.0,5,1,1,2,0,1,1,1,2,0.0,3,3,1,2,0,3,1,2.0,False,1,1,1,2,1,0.3333333333333333,0.0,1.6666666666666667,0.0,0,0,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,1,1,0,1,0.5773502691896258,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,11,17,5.507570547286102,11,6,62,122,30.287511177601463,56,4,2.0,4,0.0,0.1774193548387097,0.2885304659498208,0.08964754102406479,0.1774193548387097
2292,54118d5d9,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,6.0,9.5,1.0,4,0,1,1,0,1,1,0,2,0.0,2,2,0,2,0,2,2,2.0,False,0,1,1,1,1,1.0,0.0,2.0,0.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,2,0.0,0,1,0.7071067811865476,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,6,13,19,4.949747468305833,7,24,55,79,21.920310216782973,31,7,3.5355339059327378,5,0.10909090909090909,0.5416666666666666,0.6507575757575758,0.3058772515587262,0.43257575757575756
2293,0b31b07b3,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,100000.0,1.0,13.0,0.0,12.0,2.0,4,1,1,2,1,1,2,2,2,0.0,4,4,2,2,0,2,1,2.0,False,1,1,1,2,1,0.25,0.0,1.0,25000.0,0,0,4,0.0,0,0,0,0,0,1,2,0.5773502691896257,1,0,1,2,0,1,0.5773502691896257,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.5,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,13,24,6.97614984548545,13,0,36,68,18.16590212458495,36,7,3.4034296427770228,7,0.0,0.3793103448275862,0.7404214559386972,0.2139348749693819,0.3793103448275862
